,monoton_uniform_mean,faithfulness_correlation_uniform_mean,monoton_mean_mean,faithfulness_correlation_mean_mean,monoton_synthetic_mean,faithfulness_correlation_synthetic_flex_mean,monoton_uniform_std,faithfulness_correlation_uniform_std,monoton_mean_std,faithfulness_correlation_mean_std,monoton_synthetic_std,faithfulness_correlation_synthetic_flex_std,method,tsr,Datasets,Typ,Generation,models,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,transformer,epochs,faithfulness_correlation_synthtic_flex_mean,faithfulness_correlation_synthtic_flex_std,monoton_synthtic_mean,monoton_synthtic_std
89,0.0,-0.005013195788032739,1.0,0.00947498889116003,1.0,0.0018245861822998172,0.0,0.1251293571698119,0.0,0.16611762996212967,0.0,0.14816087637576292,SG,True,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,LSTM,,,,,,,,,,,,
90,0.0,0.00783105825407998,1.0,0.04042801794165368,1.0,0.05022289205947851,0.0,0.1527445013540217,0.0,0.1608458371224189,0.0,0.19457638983805806,GS,True,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,LSTM,,,,,,,,,,,,
91,0.0,0.01172264160932513,1.0,-0.011382475888680977,1.0,0.009507380691719483,0.0,0.1151549878346575,0.0,0.11979427857001194,0.0,0.108302320103438,GRAD,True,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,LSTM,,,,,,,,,,,,
92,0.0,-0.027709621715736644,1.0,-0.028304947112653477,1.0,-0.41843381422189163,0.0,0.2103906651015713,0.0,0.3610820823698314,0.0,0.25470219981131664,,,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
93,0.0,-0.09142680040931664,1.0,0.015878642793892332,1.0,-0.2786864705753479,0.0,0.20283135666821456,0.0,0.25161588291321896,0.0,0.3604508142631299,,,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,LSTM,1000,random,uniform,Lime,10,1,,,,,,
94,0.05,-0.00937180174857984,1.0,0.06556662535212855,1.0,0.01433803512593344,0.22360679774997894,0.19622743156628877,0.0,0.341075656466976,0.0,0.2771427112271684,,,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,mutate_both,100,,,,
95,0.05,0.033191054885176804,1.0,0.11767633891653898,1.0,0.06625125612413761,0.22360679774997894,0.20407774943054724,0.0,0.36353822951715375,0.0,0.20254599504246038,,,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,authentic_opposing_information,100,,,,
96,0.05,0.16406422649469732,1.0,0.32246007086130823,1.0,0.12964858149101247,0.22360679774997894,0.20471836408984956,0.0,0.4163898512335767,0.0,0.40374270965589987,FO,False,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,,,,,,
97,0.0,0.07954845832919519,1.0,0.13292062847000524,1.0,0.04339781820597065,0.0,0.1783345747374203,0.0,0.3196282666229761,0.0,0.16798321592751306,SG,False,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,,,,,,
98,0.05,0.16748916822741122,1.0,0.3146018680909595,1.0,0.038291994638932264,0.22360679774997894,0.20610149487144633,0.0,0.33940335871953603,0.0,0.33830340702131007,GS,False,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,,,,,,
99,0.0,0.14836132035686883,1.0,0.2963500497580369,1.0,0.14147980350200892,0.0,0.24889285835378505,0.0,0.4560138534825961,0.0,0.2403359675183998,GRAD,False,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,,,,,,
100,0.1,-0.01972805960893908,1.0,-0.07456071741971325,1.0,-0.014456281819250728,0.30779350562554625,0.10743706290693562,0.0,0.247342133860083,0.0,0.16851737506093986,FO,True,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,,,,,,
101,0.05,0.011922895179642136,1.0,-0.06602799515026117,1.0,0.001262425387186214,0.22360679774997896,0.1675709418767039,0.0,0.1689487418183532,0.0,0.157082192835833,SG,True,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,,,,,,
102,0.05,-0.031891708704391855,1.0,-0.07039187247900144,1.0,-0.03782079537868198,0.22360679774997894,0.09133960668601158,0.0,0.1702691908034276,0.0,0.1975232845557527,GS,True,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,,,,,,
103,0.05,-0.049580576603378564,1.0,-0.08682095624020414,1.0,0.009298000963463624,0.22360679774997894,0.13503011077154103,0.0,0.2560929258427586,0.0,0.2107970642872538,GRAD,True,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,,,,,,,,,,,,
104,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,,,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,1000,random,uniform,SHAP,10,1,,,,,,
105,0.05,,1.0,,1.0,,0.22360679774997894,,0.0,,0.0,,,,SimulatedTrainingData_RareTime_CAR_F_1_TS_50.npy,RareTime,CAR,CNN,1000,random,uniform,Lime,10,1,,,,,,
106,0.0,0.0038597683384848473,1.0,-0.05259180270283752,1.0,0.003145968619372974,0.0,0.13589846501553082,0.0,0.23357429916577374,0.0,0.2226556324561618,,,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,mutate_both,100,,,,
107,0.0,-0.01332848644944494,1.0,0.009959604895397572,1.0,-0.0063819199093827885,0.0,0.1377258706794596,0.0,0.22883043698868,0.0,0.1589461862279393,,,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,authentic_opposing_information,100,,,,
108,0.0,0.067380700458025,1.0,0.13513300343043214,1.0,0.10270941810326391,0.0,0.4102673703662033,0.0,0.6637696246003867,0.0,0.29656630665349004,FO,False,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,,,,,,
109,0.0,-0.09487262173480793,1.0,0.0031399698947189914,1.0,0.2447910702862089,0.0,0.45916707783927824,0.0,0.6969246660480015,0.0,0.7668475546837668,SG,False,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,,,,,,
110,0.0,0.06003595077499117,1.0,0.1510467673960037,1.0,0.15158769367018174,0.0,0.35327063213127835,0.0,0.6448072633772489,0.0,0.6358025287547535,GS,False,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,,,,,,
111,0.0,-0.0033048744902736487,1.0,-0.07049400627416964,1.0,0.16865311639176225,0.0,0.3991856220468163,0.0,0.6805697579814182,0.0,0.7270730880887909,GRAD,False,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,,,,,,
112,0.0,0.018949988742141644,1.0,-0.004847453718136158,1.0,-0.0022608068276630394,0.0,0.11596625359186016,0.0,0.10090695854607006,0.0,0.10429949853327236,FO,True,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,,,,,,
113,0.0,-0.02841947515266613,1.0,0.01465484410798823,1.0,-0.02512772119956075,0.0,0.10760847312841221,0.0,0.15676980997400858,0.0,0.1691530390247653,SG,True,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,,,,,,
114,0.0,0.03072781749058462,1.0,-0.009716047129204222,1.0,-0.08746723657118985,0.0,0.12346717173245761,0.0,0.1614966878303409,0.0,0.17399553835068676,GS,True,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,,,,,,
115,0.0,-0.006873830473163672,1.0,-0.010799127687264832,1.0,-0.045204952192088275,0.0,0.10692649250204639,0.0,0.11555450747391115,0.0,0.12629665590695943,GRAD,True,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,,,,,,,,,,,,
116,0.0,0.18555161590188265,1.0,0.3258523833167517,1.0,-0.13874351860682213,0.0,0.19120606885775646,0.0,0.27118331583879896,0.0,0.29306037230603876,,,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
117,0.0,0.09812756351952491,1.0,0.14710049711388454,1.0,-0.08036963095007418,0.0,0.1740084371724934,0.0,0.31435080770266116,0.0,0.40094378002482456,,,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,LSTM,1000,random,uniform,Lime,10,1,,,,,,
118,0.0,0.023337714614662202,1.0,0.04579321404234467,1.0,0.0045778717655457065,0.0,0.16728398393499064,0.0,0.26228032054743977,0.0,0.11794765909201431,,,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,mutate_both,100,,,,
119,0.0,0.10773961203640085,1.0,0.14809702279631753,1.0,-0.027510344637746216,0.0,0.15685256872165734,0.0,0.29076490252856924,0.0,0.11380928905549109,,,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,authentic_opposing_information,100,,,,
120,0.0,0.17579924047362833,1.0,0.1802612794278615,1.0,0.04518444989786617,0.0,0.19120132477872237,0.0,0.3779363355172005,0.0,0.2424977198708663,FO,False,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,,,,,,
121,0.0,0.045684523322118684,1.0,0.062126637981637645,1.0,0.004835072112654002,0.0,0.1592358053369442,0.0,0.22005719358445047,0.0,0.16329726219101406,SG,False,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,,,,,,
122,0.0,0.19914132489095399,1.0,0.3028276077334501,1.0,0.028689641997618844,0.0,0.20814205459616134,0.0,0.29542338849883054,0.0,0.3058892683889528,GS,False,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,,,,,,
123,0.0,0.08511328552704621,1.0,0.06828924296092156,1.0,0.07515939648415373,0.0,0.21006932256187683,0.0,0.4348522291379035,0.0,0.14765460824578278,GRAD,False,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,,,,,,
124,0.0,-0.02416398169350793,1.0,-0.0210808475389757,1.0,0.03336545439489165,0.0,0.1332973211065948,0.0,0.14913219210686116,0.0,0.12098943434147642,FO,True,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,,,,,,
125,0.0,-0.04702660318016953,1.0,-0.027990337522867198,1.0,-0.007077769918666948,0.0,0.10104866654299156,0.0,0.15463488288299704,0.0,0.1157019292350014,SG,True,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,,,,,,
126,0.0,0.017214049802842475,1.0,0.008721498438511957,1.0,0.006879517277827175,0.0,0.09258547373531077,0.0,0.14172689697751542,0.0,0.16764834317767774,GS,True,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,,,,,,
127,0.0,-0.009990590499242627,1.0,0.0390578352514187,1.0,0.021262696626173003,0.0,0.14431650720695188,0.0,0.17276287901789666,0.0,0.12290937966932791,GRAD,True,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,,,,,,,,,,,,
128,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,,,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,1000,random,uniform,SHAP,10,1,,,,,,
129,0.0,-0.028506895958959146,1.0,-0.060550404086299324,1.0,-0.0010211332827941954,0.0,0.09034246756648472,0.0,0.11630015890181292,0.0,0.13741177595043444,,,SimulatedTrainingData_RareTime_Box_F_1_TS_50.npy,RareTime,Box,CNN,1000,random,uniform,Lime,10,1,,,,,,
130,0.0,-0.005003758665092848,1.0,0.010246324054009026,1.0,0.032387867124606166,0.0,0.14290332732796898,0.0,0.24287293187256284,0.0,0.1824257645883433,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,mutate_both,100,,,,
131,0.0,0.010185603662932004,1.0,0.03171539859683796,1.0,-0.010459748767646531,0.0,0.1341338074490992,0.0,0.26482938308478826,0.0,0.14803841095854572,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,authentic_opposing_information,100,,,,
132,0.0,0.20307296318206283,1.0,0.3830494463983132,1.0,0.05092678793650518,0.0,0.2209018094766485,0.0,0.3968388529671323,0.0,0.2623679463090311,FO,False,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,,,,,
133,0.0,0.06515300829586547,1.0,0.06394119893396313,1.0,0.05734571973767307,0.0,0.1590891160684858,0.0,0.1867670862818888,0.0,0.21381760768956093,SG,False,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,,,,,
134,0.0,0.19673130901023544,1.0,0.3601871205687936,1.0,0.08984869383849362,0.0,0.22306072821362155,0.0,0.26868271215010936,0.0,0.1696177821350685,GS,False,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,,,,,
135,0.0,0.2384063466862983,1.0,0.43227524201522866,1.0,-0.002851908579321444,0.0,0.22137207585232135,0.0,0.318497296323597,0.0,0.20305814974278683,GRAD,False,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,,,,,
136,0.0,-0.08124187587874797,1.0,-0.10412961661885134,1.0,0.02832929031239404,0.0,0.0997053999087242,0.0,0.1328599329953508,0.0,0.16013720148484076,FO,True,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,,,,,
137,0.0,-0.022390872257572796,1.0,-0.042708099551052536,1.0,-0.030209132610111045,0.0,0.10005082536084371,0.0,0.1434781937346425,0.0,0.11619054997476627,SG,True,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,,,,,
138,0.0,-0.004399999354307856,1.0,0.004047282924846402,1.0,0.003151526526834747,0.0,0.1038880729642359,0.0,0.17368949004875603,0.0,0.11839444245746332,GS,True,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,,,,,
139,0.0,-0.029967909681712885,1.0,-0.10307218650105728,1.0,-0.055623826948769294,0.0,0.10233415447324437,0.0,0.13396920700878653,0.0,0.13063105370668532,GRAD,True,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,,,,,
140,0.0,0.2247388935621275,1.0,0.4141938409346351,1.0,-0.033158429364538236,0.0,0.13539527131323817,0.0,0.18477289808239286,0.0,0.18298464086259003,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
141,0.0,-0.04773288216258914,1.0,-0.02671642352244557,1.0,-0.08418526917016025,0.0,0.10552095040003114,0.0,0.1620592111414908,0.0,0.11026564743355939,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,1000,random,uniform,Lime,10,1,,,,,,
142,0.0,0.005375609714825471,1.0,0.04408557007320014,1.0,0.020003087790301338,0.0,0.1528463220107856,0.0,0.20465387715017155,0.0,0.11396590236842763,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,mutate_both,100,,,,
143,0.0,0.058646473451941995,1.0,0.04892613266539825,1.0,0.0011588833764777776,0.0,0.13850254908484044,0.0,0.17728003856054705,0.0,0.16784788173155027,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,authentic_opposing_information,100,,,,
144,0.0,0.11108309057167068,1.0,0.14706925050756642,1.0,-0.05179421422959809,0.0,0.18159668290892134,0.0,0.27972957475679533,0.0,0.15554781244673882,FO,False,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,,,,,
145,0.0,0.04461507759514228,1.0,0.0567847869077688,1.0,-0.024886681984338476,0.0,0.12711159596712465,0.0,0.16259428141041785,0.0,0.11992252171911127,SG,False,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,,,,,
146,0.0,0.13089185023181865,1.0,0.13410216326874178,1.0,0.0838465676531733,0.0,0.13856709732632255,0.0,0.2600950892685566,0.0,0.19458008739657484,GS,False,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,,,,,
147,0.0,-0.03027069128884935,1.0,-0.012691893769437978,1.0,0.02309422121911347,0.0,0.14534553351801763,0.0,0.2164480235092434,0.0,0.17289096715198332,GRAD,False,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,,,,,
148,0.0,-0.022870603869819855,1.0,-0.01656424461340654,1.0,-0.03973979946790042,0.0,0.11628800131406483,0.0,0.14230030046056458,0.0,0.14983680068049485,FO,True,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,,,,,
149,0.0,0.022258339033369604,1.0,-0.1001742270833977,1.0,0.06720134635267436,0.0,0.11208267800077588,0.0,0.13888884399570914,0.0,0.10778720937435957,SG,True,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,,,,,
150,0.0,0.00771685451721235,1.0,-0.009892584551307863,1.0,0.001130504577841348,0.0,0.13170412251947547,0.0,0.15309789872037047,0.0,0.1478321822352779,GS,True,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,,,,,
151,0.0,-0.03644997140853884,1.0,-0.033438687444027976,1.0,-0.028874226377175155,0.0,0.11893067847666787,0.0,0.181109211857604,0.0,0.12152485099351584,GRAD,True,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,,,,,
152,0.0,0.05819383589511815,1.0,0.08927664917274912,1.0,-0.007271834006372271,0.0,0.14578883986283342,0.0,0.18046042456503772,0.0,0.12264340522318762,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,1000,random,uniform,SHAP,10,1,,,,,,
153,0.0,-0.04739964766757343,1.0,-0.016929125260710862,1.0,0.004612170688789855,0.0,0.12298061478465788,0.0,0.13075640656531248,0.0,0.19502092802166862,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,1000,random,uniform,Lime,10,1,,,,,,
154,0.3,0.001319343449090092,1.0,,1.0,-0.07128585413512362,0.4701623459816272,0.116760433288475,0.0,,0.0,0.22123044003621506,,,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,mutate_both,100,,,,
155,0.25,-0.0004036469232732209,1.0,0.09110202512331218,1.0,-0.07062102121106878,0.4442616583193193,0.09107784348315758,0.0,,0.0,0.14421452840025725,,,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,authentic_opposing_information,100,,,,
156,0.35,,1.0,,1.0,,0.48936048492959283,,0.0,,0.0,,FO,False,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,,,,,,
157,0.15,0.011638814237195021,1.0,,1.0,0.0740263695627082,0.36634754853252327,0.08431212652086718,0.0,,0.0,0.30581811819563076,SG,False,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,,,,,,
158,0.15,0.008275382224041469,1.0,,1.0,-0.17355336477631508,0.36634754853252327,0.10728070373813223,0.0,,0.0,0.6312729140168172,GS,False,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,,,,,,
159,0.25,0.03411875133323593,1.0,,1.0,0.9949520209185101,0.4442616583193193,0.10491936077654486,0.0,,0.0,0.0022265787572193804,GRAD,False,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,,,,,,
160,0.15,,1.0,,1.0,,0.36634754853252327,,0.0,,0.0,,FO,True,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,,,,,,
161,0.3,-0.011585850913322695,1.0,,1.0,0.08235281209545024,0.4701623459816272,0.08552010946775174,0.0,,0.0,0.1868016218564575,SG,True,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,,,,,,
162,0.15,-0.013653791596743093,1.0,0.06364285334641309,1.0,0.001080132211886972,0.36634754853252327,0.09181182321188387,0.0,,0.0,0.05033352775057759,GS,True,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,,,,,,
163,0.2,-0.010780758094318757,1.0,0.02312319989914114,1.0,0.14836916419752622,0.4103913408340617,0.09730129522754258,0.0,0.004462565138655142,0.0,0.13705461301288677,GRAD,True,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,,,,,,,,,,,,
164,0.25,,1.0,-0.23139242723409764,1.0,,0.4442616583193193,,0.0,,0.0,,,,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
165,0.15,,1.0,0.2357145324003348,1.0,,0.36634754853252327,,0.0,,0.0,,,,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,LSTM,1000,random,uniform,Lime,10,1,,,,,,
166,0.0,0.0006781547609588219,1.0,0.2302372306484116,1.0,-0.06678078814140179,0.0,0.10428989337257881,0.0,0.24493648277122762,0.0,0.18982550061442988,,,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,mutate_both,100,,,,
167,0.05,0.014748671029505547,1.0,0.30343801324204733,1.0,0.04781271181126574,0.22360679774997894,0.0955128738077528,0.0,0.277639865016196,0.0,0.20088654079665633,,,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,authentic_opposing_information,100,,,,
168,0.0,0.017421253202277328,1.0,0.3586080119991741,1.0,0.05401566905146804,0.0,0.11363596350087629,0.0,0.16165660947956587,0.0,0.18084244763752994,FO,False,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,,,,,,
169,0.0,0.042380251011226985,1.0,0.2469662404272523,1.0,0.12289328954687795,0.0,0.11264214346529401,0.0,0.1557836560224458,0.0,0.1378544094146485,SG,False,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,,,,,,
170,0.0,0.01569752001317961,1.0,0.49356180843710085,1.0,0.11988845643484262,0.0,0.09713886013550112,0.0,0.15724950489014117,0.0,0.1928575715141651,GS,False,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,,,,,,
171,0.0,0.042572242407546694,1.0,0.10571713003496248,1.0,0.032216184560951676,0.0,0.10796377836732661,0.0,0.5566929250450031,0.0,0.34115186761113037,GRAD,False,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,,,,,,
172,0.0,-0.01484028274687369,1.0,-0.22652849815464235,1.0,-0.0213415483178716,0.0,0.11582556052372713,0.0,0.314156458278462,0.0,0.21449404108976397,FO,True,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,,,,,,
173,0.0,-0.03992964945251601,1.0,-0.003071876751635927,1.0,0.027233001416310153,0.0,0.11559397965920404,0.0,0.17092792256636222,0.0,0.1379523061448344,SG,True,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,,,,,,
174,0.0,-0.026761163150616163,1.0,-0.0011633269732783031,1.0,0.04358382700855441,0.0,0.09837937723225886,0.0,0.17807306345997237,0.0,0.18729081682180318,GS,True,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,,,,,,
175,0.0,-0.026928328873752728,1.0,-0.1696002834703478,1.0,-0.0418065276555844,0.0,0.06993257000246841,0.0,0.29884318759505624,0.0,0.1959839739564337,GRAD,True,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,,,,,,,,,,,,
176,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,,,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,1000,random,uniform,SHAP,10,1,,,,,,
177,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,,,SimulatedTrainingData_RareFeature_PseudoPeriodic_F_1_TS_50.npy,RareFeature,PseudoPeriodic,CNN,1000,random,uniform,Lime,10,1,,,,,,
178,0.0,0.04894123328066981,1.0,-0.04221403560462851,1.0,-0.004037450700635167,0.0,0.11031955277456018,0.0,0.1508360517109919,0.0,0.1776596056611637,,,SimulatedTrainingData_RareFeature_NARMA_F_1_TS_50.npy,RareFeature,NARMA,LSTM,,,,,,,mutate_both,100,,,,
179,0.0,-0.015036231945074755,1.0,0.02215925560598997,1.0,-0.09578925004104892,0.0,0.11991542618469944,0.0,0.2978999389237743,0.0,0.16966459202516296,,,SimulatedTrainingData_RareFeature_NARMA_F_1_TS_50.npy,RareFeature,NARMA,LSTM,,,,,,,authentic_opposing_information,100,,,,
180,0.0,-0.0016246455140815276,1.0,-0.4528564546780268,1.0,0.003968930641670176,0.0,0.10435665550149137,0.0,0.4371334322777595,0.0,0.2724127995600705,FO,False,SimulatedTrainingData_RareFeature_NARMA_F_1_TS_50.npy,RareFeature,NARMA,LSTM,,,,,,,,,,,,
